SYMBOL
AAPL
MSFT
AMZN
NVDA
UNH
XOM
LLY
JPM
JNJ
WMT
PG
HD
CVX
ORCL
MRK
KO
PEP
BAC
COST
PFE
MCD
ACN
CSCO
TMO
ADBE
AMD
ABT
NFLX
LIN
DHR
DIS
NKE
CMCSA
TXN
WFC
NEE
UPS
VZ
MS
RTX
BMY
HON
INTC
QCOM
BA
AXP
COP
LOW
UNP
SPGI
INTU
IBM
CAT
AMGN
GE
LMT
SBUX
AMAT
ELV
MDT
ISRG
DE
T
GS
SYK
BLK
MDLZ
SCHW
GILD
BKNG
ADI
C
TJX
CVS
ADP
MMC
VRTX
LRCX
REGN
MO
CB
CI
PGR
BSX
SO
MU
ETN
BDX
ITW
DUK
SNPS
NOC
EL
WM
SLB
CME
EOG
HUM
CSX
AON
ATVI
CL
KLAC
CDNS
APD
MNST
SHW
TGT
MCO
GD
MMM
EPD
FDX
SCCO
ORLY
NTES
MAR
HSY
FCX
OXY
MCK
MRVL
EW
BN
GIS
F
PNC
ECL
NSC
CTAS
ROP
USB
PXD
MSI
EMR
APH
KMB
RSG
SRE
STZ
AJG
AZO
PH
ADSK
BIIB
AEP
JCI
TFC
COF
MCHP
CPRT
D
HES
MET
AIG
TRV
AFL
PAYX
VLO
EXC
TT
ADM
IDXX
PCAR
DHI
YUM
ON
WMB
SYY
SGEN
CNC
NUE
LNG
ABC
ROST
ODFL
A
EA
XEL
AME
LHX
GWW
BK
ROK
CSGP
NEM
PCG
DD
KR
PPG
FIS
ILMN
RMD
CTSH
LEN
ED
FAST
DVN
CMI
PEG
GOLD
PRU
HPQ
BKR
DLTR
MTD
CCEP
ALL
HAL
ANSS
NDAQ
WEC
IT
ZBH
VMC
WBA
GLW
ACGL
GPN
OKE
EFX
PWR
MLM
EIX
WST
TROW
URI
ALB
ES
STT
WTW
EBAY
MKC
VRSN
TTWO
TSCO
ALGN
K
CHD
DTE
TECK
HRL
RCL
HIG
FE
GPC
CAH
AEE
ETR
BAX
MTB
IFF
GRMN
STE
ROL
RJF
CLX
DRI
FICO
DOV
PPL
HEI
HOLX
LH
TDY
FCNCA
NVR
OMC
MKL
ICLR
BRO
CNP
TSN
LUV
JBHT
FITB
COO
WAB
BMRN
EXPD
BALL
CMS
RF
PFG
CAG
MOH
SWKS
TYL
ATO
STLD
PTC
ENTG
BBY
TER
SJM
CINF
IEX
HUBB
HBAN
NTRS
PHM
CPB
FDS
WAT
DGX
NTAP
CCL
EXAS
WRB
CHKP
IPG
MGM
J
RVTY
LKQ
MRO
ZBRA
AXON
AKAM
RS
INCY
BG
SIRI
TAP
SNA
AES
RE
GGG
AVY
FMC
WSO
EVRG
L
EQT
TECH
LNT
NDSN
TXT
STX
WDC
POOL
BEN
DECK
MMP
SWK
TRMB
JBL
KMX
SRPT
FLEX
MAS
GEN
DOX
PKG
CSL
MANH
WYNN
CHRW
VTRS
BWA
JKHY
TFX
DKS
NI
BIO
MOS
LSCC
BAP
MTCH
WTRG
RPM
AZPN
CHDN
TTC
LII
QGEN
TPL
IP
BRKR
LECO
APA
CNA
AOS
CRL
GL
DAR
UTHR
MTN
ERIE
PAG
JNPR
AFG
EMN
TPR
SCI
CGNX
UHAL
HSIC
CCK
PNR
KEY
RNR
PAA
RGEN
RRX
KNX
NBIX
DVA
AGCO
FFIV
UNM
PNW
OVV
SNX
BBWI
CASY
UHS
MTZ
HAS
DINO
XRAY
EME
CLH
TTEK
CHE
IEP
RGLD
SKX
SAIA
TOL
SEIC
NYCB
CLF
GPK
NATI
NRG
WSM
THC
WWE
RHI
GME
WCC
ATR
MIDD
WHR
EWBC
RL
JEF
ALV
ARW
ORI
DCI
CIEN
OGE
INGR
JLL
VFC
CACI
OLED
IVZ
CAR
RMBS
CFR
ITT
LAD
RRC
WBS
BYD
WWD
OLN
PII
LSTR
FTI
LFUS
FCN
COKE
MKSI
TPX
CW
MAT
ACHC
AMKR
GNTX
AN
CBSH
EHC
EXEL
AA
NOV
SF
HXL
PDCE
MHK
WOLF
CACC
TREX
NOVT
NYT
SON
SIGI
EXP
IONS
FHN
MUR
ALK
CHH
VMI
UGI
RLI
BOKF
XPO
QDEL
SEE
LNW
BC
PB
TKR
NXST
EEFT
WTS
MSA
LANC
FIX
SWN
COHR
DXC
SSD
CMA
FLO
PPC
OSK
CMC
IDA
DDS
ACLS
AMG
IGT
PLUG
MSM
UFPI
OPCH
AIT
SSB
POWI
AYI
MMS
SLGN
RIG
ATI
IAC
X
AAON
ALKS
NJR
PVH
CWST
MMSI
NFG
EXPO
WEN
HOG
ASH
COLM
ABG
HRB
FLS
SLAB
FIZZ
COLB
NSIT
FCFS
AXS
MTH
BPOP
NSP
ESGR
MLI
KEX
PRGO
MTG
FELE
HAE
ICUI
OZK
THO
AJRD
LPX
SEB
GATX
